code,title,class_kind,parent,module
CA23.12,"Non-allergic Asthma,uncomplicated",category,,MMS
CA23.20,Aspirin-induced Asthma,category,,MMS
CA23.21,Exercise-induced bronchospasm,category,,MMS
CA24,Bronchiectasis,category,,MMS
CA27,Tracheobronchitis,category,,MMS
CA27.1,Tracheobronchomegaly,category,,MMS
CA40,Pneumonia,category,,MMS
CA44,Pyothorax,category,,MMS
CA60,Pneumoconiosis,category,,MMS
CA60.6,Berylliosis,category,,MMS
CA60.8,Siderosis,category,,MMS
CA60.9,Stannosis,category,,MMS
CA70.1,Bagassosis,category,,MMS
CA70.3,Suberosis,category,,MMS
CA80.0,Byssinosis,category,,MMS
CA80.1,Flax-dresser disease,category,,MMS
CA80.2,Cannabinosis,category,,MMS
CA82.4,Aspergillus-induced allergic or hypersensitivity conditions,category,,MMS
CB04.5,Brain-lung-thyroid syndrome,category,,MMS
CB07,Lymphangioleiomyomatosis,category,,MMS
CB21,Pneumothorax,category,,MMS
CB25,Fibrothorax,category,,MMS
CB26,Haemothorax,category,,MMS
DA00.0,Cheilitis,category,,MMS
DA00.1,Self-induced lip trauma,category,,MMS
DA01.00,Leukoplakia,category,,MMS
DA01.14,Drug-induced oral ulcer,category,,MMS
DA02.1,Xerostomia,category,,MMS
DA03.0,Glossitis,category,,MMS
DA03.5,Macroglossia,category,,MMS
DA04.2,Sialoadenitis,category,,MMS
DA04.4,Sialolithiasis,category,,MMS
DA04.7,Sialophagia,category,,MMS
DA04.8,Sialoschesis,category,,MMS
DA08.13,Abfraction,category,,MMS
DA09.0,Pulpitis,category,,MMS
DA0B.6,Pericoronitis,category,,MMS
DA0C.2,Periodontosis,category,,MMS
DA0C.31,Noma,category,,MMS
DA0D.3,Hypoplasminogenaemia,category,,MMS
DA0D.4,Cotton-roll gingivitis,category,,MMS
DA0E.00,Micrognathia,category,,MMS
DA0E.5,Malocclusion,category,,MMS
DA21.0,Achalasia,category,,MMS
DA22,Gastro-oesophageal reflux disease,category,,MMS
DA22.0,Non-erosive Gastro-oesophageal reflux disease,category,,MMS
DA22.Z,"Gastro-oesophageal reflux disease,unspecified",category,,MMS
DA24,oesophagitis,category,,MMS
DA24.21,Drug-induced oesophagitis,category,,MMS
DA25.31,Drug-induced oesophageal ulcer,category,,MMS
DA26.3,Gastro-oesophageal laceration-haemorrhage syndrome,category,,MMS
DA40.5,Gastroptosis,category,,MMS
DA41.00,Gastroparesis,category,,MMS
DA41.3,Achlorhydria,category,,MMS
DA42,Gastritis,category,,MMS
DA42.83,Drug-induced Gastritis,category,,MMS
DA51,Duodenitis,category,,MMS
DA51.0,Helicobacter-pylori associated Duodenitis,category,,MMS
DA51.51,Drug-induced Duodenitis,category,,MMS
DA60.60,Alcohol-induced gastric ulcer,category,,MMS
DA60.62,Drug-induced gastric ulcer,category,,MMS
DA62.2,Drug-induced anastomotic ulcer,category,,MMS
DA63.1,Helicobacter-pylori associated duodenal ulcer,category,,MMS
DA63.2,Helicobacter-pylori associated and Drug-induced duodenal ulcer,category,,MMS
DA63.50,Drug-induced duodenal ulcer,category,,MMS
DA94.1,Drug-induced or toxic enteritis of small intestine,category,,MMS
DA96.1,Protein-losing enteropathy,category,,MMS
DB10,Appendicitis,category,,MMS
DB11.0,Megaloappendix,category,,MMS
DB32.0,Pseudo-obstruction of colon,category,,MMS
DB32.2,Megacolon,category,,MMS
DB33.41,Radiation-induced colitis,category,,MMS
DB33.43,Drug-induced colitis,category,,MMS
DB60,Haemorrhoids,category,,MMS
DB92,Non-alcoholic fatty liver disease,category,,MMS
DB92.0,Non-alcoholic fatty liver disease without Non-alcoholic steatohepatitis,category,,MMS
DB92.1,Non-alcoholic steatohepatitis,category,,MMS
DB92.Z,"Non-alcoholic fatty liver disease,unspecified",category,,MMS
DB95,Drug-induced or toxic liver disease,category,,MMS
DB95.0,Drug-induced or toxic liver disease with acute hepatic necrosis or acute hepatitis,category,,MMS
DB95.1,Drug-induced or toxic liver disease with chronic hepatitis,category,,MMS
DB95.10,Drug-induced or toxic liver disease with chronic hepatitis with cirrhosis,category,,MMS
DB95.11,Drug-induced or toxic liver disease with chronic hepatitis without cirrhosis,category,,MMS
DB95.1Z,"Drug-induced or toxic liver disease with chronic hepatitis,unspecified",category,,MMS
DB95.2,Drug-induced or toxic liver disease with cholestasis,category,,MMS
DB95.2Z,"Drug-induced or toxic liver disease with cholestasis,unspecified",category,,MMS
DB95.3,Drug-induced or toxic liver disease with fatty liver,category,,MMS
DB95.30,Drug-induced or toxic liver disease with chronic fatty liver disease,category,,MMS
DB95.3Z,"Drug-induced or toxic liver disease with fatty liver,unspecified",category,,MMS
DB95.4,Drug-induced or toxic liver disease with granulomatous hepatitis,category,,MMS
DB95.5,Drug-induced or toxic liver disease with fibrosis or cirrhosis of liver,category,,MMS
DB95.6,Drug-induced or toxic liver disease with vascular disorders of the liver,category,,MMS
DB95.7,Drug-induced or toxic liver disease with liver tumours,category,,MMS
DB95.Z,"Drug-induced or toxic liver disease,unspecified",category,,MMS
DB98.5,Budd-Chiari syndrome,category,,MMS
DB98.71,Non-cirrhotic portal fibrosis,category,,MMS
DC11,Cholelithiasis,category,,MMS
DC12,Cholecystitis,category,,MMS
DC13,Cholangitis,category,,MMS
DC50,Peritonitis,category,,MMS
DC51.2,Haemoperitoneum,category,,MMS
DD31.0,Non-occlusive mesenteric ischaemia,category,,MMS
DD31.0Z,"Non-occlusive mesenteric ischaemia,unspecified",category,,MMS
DD50,Non-abdominal wall hernia,category,,MMS
DD50.2,Intra-abdominal hernia,category,,MMS
DD50.2Z,"Intra-abdominal hernia,unspecified",category,,MMS
DD90.0,Globus,category,,MMS
EA50,Toxin-mediated cutaneous reactions to distant or systemic bacterial infection,category,,MMS
EA90,Psoriasis,category,,MMS
EA91.40,Non-erosive lichen planus of oral mucosa,category,,MMS
EB01.0,Dermographism,category,,MMS
EB13,Stevens-Johnson syndrome or toxic epidermal necrolysis,category,,MMS
EB13.0,Stevens-Johnson syndrome,category,,MMS
EB13.2,Stevens-Johnson and toxic epidermal necrolysis overlap syndrome,category,,MMS
EB40,Pemphigus,category,,MMS
EB41,Pemphigoid,category,,MMS
EB61,Morphoea,category,,MMS
EB90.30,Pseudoporphyria,category,,MMS
EC20.0,Non-syndromic ichthyosis,category,,MMS
EC20.01,X-linked ichthyosis,category,,MMS
EC21.4,Genetically-determined hypertrichosis,category,,MMS
EC23.0,Non-syndromic Genetically-determined hypermelanosis or lentiginosis,category,,MMS
EC90,Pruritus,category,,MMS
EC90.12,Haemodialysis-associated Pruritus,category,,MMS
EC90.2,Drug-induced Pruritus,category,,MMS
EC91,Prurigo,category,,MMS
EC92.0,Penoscrotodynia,category,,MMS
ED50,Ichthyoses,category,,MMS
ED52,Porokeratoses,category,,MMS
ED60.00,Suntan,category,,MMS
ED60.1,Melasma,category,,MMS
ED61.0,Freckles,category,,MMS
ED63.0,Vitiligo,category,,MMS
ED63.3,Vogt-Koyanagi-Harada syndrome,category,,MMS
ED71,hypertrichosis,category,,MMS
ED80,Acne,category,,MMS
ED90.0,Rosacea,category,,MMS
ED91.2,Seborrhoea,category,,MMS
EE00,Hyperhidrosis,category,,MMS
EE01,Hypohidrosis,category,,MMS
EE02,Miliaria,category,,MMS
EE10.2,Onycholysis,category,,MMS
EE11.0,Melanonychia,category,,MMS
EE12.1,Onychomycosis,category,,MMS
EE40.0,Corticosteroid-induced skin atrophy,category,,MMS
EE40.30,Genetically-determined skin fragility,category,,MMS
EE40.31,Age-related skin fragility,category,,MMS
EE41.1,Anetoderma,category,,MMS
EE60.0,Keloid,category,,MMS
EE60.00,Ear-lobe Keloid,category,,MMS
EF00,Panniculitis,category,,MMS
EF02.2,Lipoedema,category,,MMS
EF02.3,Cellulite,category,,MMS
EF20.1,Angiokeratoma,category,,MMS
EF40.0,Capillaritis,category,,MMS
EH61,"Drug-induced urticaria,angioedema and Anaphylaxis",category,,MMS
EH61.0,Drug-induced urticaria,category,,MMS
EH61.1,Drug-induced angioedema,category,,MMS
EH63,Stevens-Johnson syndrome and toxic epidermal necrolysis due to Drug,category,,MMS
EH63.0,Drug-induced Stevens-Johnson syndrome,category,,MMS
EH63.1,Drug-induced toxic epidermal necrolysis,category,,MMS
EH63.2,Drug-induced Stevens-Johnson and toxic epidermal necrolysis overlap syndrome,category,,MMS
EH64,Drug-induced erythroderma,category,,MMS
EH67.0,Drug-induced acute generalised exanthematous pustulosis,category,,MMS
EH72,Drug-induced hair abnormalities,category,,MMS
EH72.0,Drug-induced alopecia,category,,MMS
EH72.00,Drug-induced telogen hair loss,category,,MMS
EH72.01,Drug-induced anagen effluvium,category,,MMS
EH73,Drug-induced nail abnormalities,category,,MMS
EH74,Drug-induced oral conditions,category,,MMS
EJ40,Sunburn,category,,MMS
EK01,Photo-allergic contact dermatitis,category,,MMS
EK70.3,Hidrocystoma,category,,MMS
FA04,Oligoosteoarthritis,category,,MMS
FA05,Polyosteoarthritis,category,,MMS
FA23,Adult-onset Still disease,category,,MMS
FA25,Gout,category,,MMS
FA25.10,Lead-induced Gout,category,,MMS
FA25.11,Drug-induced Gout,category,,MMS
FA26.2,Chondrocalcinosis,category,,MMS
FA27.0,Kashin-Beck disease,category,,MMS
FA37.0,Osteophyte,category,,MMS
FA70.0,Kyphosis,category,,MMS
FA70.1,Scoliosis,category,,MMS
FA70.2,Lordosis,category,,MMS
FA71,Torticollis,category,,MMS
FA81,Spondylolysis,category,,MMS
FA84,Spondylolisthesis,category,,MMS
FB40,Tenosynovitis,category,,MMS
FB42.2,Ganglion,category,,MMS
FB50,Bursitis,category,,MMS
FB54.4,Metatarsalgia,category,,MMS
FB56.2,Myalgia,category,,MMS
FB56.5,Algoneurodystrophy,category,,MMS
FB80.4,Osteosclerosis,category,,MMS
FB81,Osteonecrosis,category,,MMS
FB81.2,Drug-induced Osteonecrosis,category,,MMS
FB82,Chondropathies,category,,MMS
FB82.0,Chondromalacia,category,,MMS
FB83.0,Osteopenia,category,,MMS
FB83.04,Drug-induced Osteopenia,category,,MMS
FB83.1,Osteoporosis,category,,MMS
FB83.13,Drug-induced Osteoporosis,category,,MMS
FB83.22,Drug-induced Adult osteomalacia,category,,MMS
FB86.2,Osteolysis,category,,MMS
GA00,Vulvitis,category,,MMS
GA02,Vaginitis,category,,MMS
GA04,Cervicitis,category,,MMS
GA10,Endometriosis,category,,MMS
GA10.A,Endometriosis-related adhesions,category,,MMS
GA11,Adenomyosis,category,,MMS
GA12,Dyspareunia,category,,MMS
GA14.1,Haematocolpos,category,,MMS
GA16.3,Haematometra,category,,MMS
GA17.2,Hydrosalpinx,category,,MMS
GA17.3,Haematosalpinx,category,,MMS
GA20.0,Amenorrhoea,category,,MMS
GA30.0,Menopause,category,,MMS
GA34.02,Vulvodynia,category,,MMS
GA34.3,Dysmenorrhoea,category,,MMS
GA91.2,Prostatocystitis,category,,MMS
GB00.2,Spermatocele,category,,MMS
GB04.0,Azoospermia,category,,MMS
GB05.2,Phimosis,category,,MMS
GB05.3,Paraphimosis,category,,MMS
GB06.0,Balanoposthitis,category,,MMS
GB06.1,Priapism,category,,MMS
GB23.5,Mastodynia,category,,MMS
GB54,"Tubulo-interstitial nephritis,not specified as acute or chronic",category,,MMS
GB57,Nephrocalcinosis,category,,MMS
GB58,Pyonephrosis,category,,MMS
GB83,Nephronophthisis,category,,MMS
GB90.0,Nephroptosis,category,,MMS
GB90.1,Hydroureter,category,,MMS
GB90.47,Aminoaciduria,category,,MMS
GC00,Cystitis,category,,MMS
GC00.0,Trigonitis,category,,MMS
HA02.0,Anorgasmia,category,,MMS
JA00,Abortion,category,,MMS
JA20,"Pre-existing hypertension complicating pregnancy,childbirth or the puerperium",category,,MMS
JA20.0,"Pre-existing essential hypertension complicating pregnancy,childbirth or the puerperium",category,,MMS
JA20.1,"Pre-existing hypertensive heart disease complicating pregnancy,childbirth or the puerperium",category,,MMS
JA20.2,"Pre-existing hypertensive renal disease complicating pregnancy,childbirth or the puerperium",category,,MMS
JA20.3,"Pre-existing hypertensive heart and renal disease complicating pregnancy,childbirth or the puerperium",category,,MMS
JA20.4,"Pre-existing secondary hypertension complicating pregnancy,childbirth or the puerperium",category,,MMS
JA20.Z,"Pre-existing hypertension complicating pregnancy,childbirth or the puerperium,unspecified",category,,MMS
JA21,Pre-eclampsia superimposed on chronic hypertension,category,,MMS
JA24,Pre-eclampsia,category,,MMS
JA24.Z,"Pre-eclampsia,unspecified",category,,MMS
JA25,eclampsia,category,,MMS
JA43.0,Third-stage haemorrhage,category,,MMS
JA88.0,Oligohydramnios,category,,MMS
JB46.3,Agalactia,category,,MMS
JB46.4,Hypogalactia,category,,MMS
JB46.6,Galactorrhoea,category,,MMS
KA22.2,Post-term newborn,category,,MMS
KB2J.2,Tracheo-bronchial malacia in neonate,category,,MMS
KB80,Gastro-oesophageal reflux disease in newborn,category,,MMS
LA00.0,Anencephaly,category,,MMS
LA00.00,Craniorachischisis,category,,MMS
LA00.1,Iniencephaly,category,,MMS
LA00.2,Acephaly,category,,MMS
LA00.3,Amyelencephaly,category,,MMS
LA01,Cephalocele,category,,MMS
LA02.02,Myelocystocele,category,,MMS
LA03,Arnold-Chiari malformation type II,category,,MMS
LA05.0,Microcephaly,category,,MMS
LA05.1,Megalencephaly,category,,MMS
LA05.2,Holoprosencephaly,category,,MMS
LA05.4,Arrhinencephaly,category,,MMS
LA05.50,Polymicrogyria,category,,MMS
LA05.60,Porencephaly,category,,MMS
LA05.61,Schizencephaly,category,,MMS
LA05.62,Hydranencephaly,category,,MMS
LA05.8,Colpocephaly,category,,MMS
LA06.0,Dandy-Walker malformation,category,,MMS
LA07.1,Diastematomyelia,category,,MMS
LA07.2,Amyelia,category,,MMS
LA07.4,Arnold-Chiari malformation type I,category,,MMS
LA10.0,Microphthalmos,category,,MMS
LA10.2,Buphthalmos,category,,MMS
LA11.3,Aniridia,category,,MMS
LA11.61,Iridoschisis,category,,MMS
LA12.3,Spherophakia,category,,MMS
LA13.74,Megalopapilla,category,,MMS
LA14.01,Cryptophthalmia,category,,MMS
LA21.0,Macrotia,category,,MMS
LA21.2,Low-set Ear,category,,MMS
LA22.0,Microtia,category,,MMS
LA22.1,Anotia,category,,MMS
LA23,Otocephaly,category,,MMS
LA30.0,Anodontia,category,,MMS
LA30.1,Hypodontia,category,,MMS
LA30.2,Oligodontia,category,,MMS
LA30.3,Hyperdontia,category,,MMS
LA31.2,Ankyloglossia,category,,MMS
LA31.3,Macrostomia,category,,MMS
LA31.4,Microstomia,category,,MMS
LA53,Macrocheilia,category,,MMS
LA54,Microcheilia,category,,MMS
LA70.0,Arrhinia,category,,MMS
LA71.1,Laryngocele,category,,MMS
LA80.0,Laevocardia,category,,MMS
LA80.1,Dextrocardia,category,,MMS
LA80.2,Mesocardia,category,,MMS
LA8B.3,Tracheo-oesophageal compressive syndrome,category,,MMS
LB01,Omphalocele,category,,MMS
LB02,Gastroschisis,category,,MMS
LB21.3,Agenesis-aplasia of pancreas,category,,MMS
LB22.1,Polysplenia,category,,MMS
LB30.4,Oligomeganephronia,category,,MMS
LB31.7,Megacystis-megaureter,category,,MMS
LB41.2,Clitoromegaly,category,,MMS
LB52,Cryptorchidism,category,,MMS
LB53,Hypospadias,category,,MMS
LB55,Epispadias,category,,MMS
LB58,Polyorchidism,category,,MMS
LB70.0,Craniosynostosis,category,,MMS
LB70.00,Plagiocephaly,category,,MMS
LB70.2,J-shaped sella turcica,category,,MMS
LB70.3,Macrocephaly,category,,MMS
LB71.0,Hypotelorism,category,,MMS
LB71.1,Hypertelorism,category,,MMS
LB73.20,Klippel-Feil anomaly,category,,MMS
LB73.22,Atlanto-Axial instability or subluxation,category,,MMS
LB75,Brachydactyly,category,,MMS
LB77,Hyperphalangy,category,,MMS
LB78,Polydactyly,category,,MMS
LB78.1,Polysyndactyly,category,,MMS
LB79,Syndactyly,category,,MMS
LB90.0,Humero-radio-ulnar synostosis,category,,MMS
LB90.1,Humero-radial synostosis,category,,MMS
LB90.2,Humero-ulnar synostosis,category,,MMS
LB90.3,radio-ulnar synostosis,category,,MMS
LB90.6,Tibio-fibular synostosis,category,,MMS
LB99.6,Acheiria,category,,MMS
LB9A.4,Apodia,category,,MMS
LC50.1,Port-wine stain,category,,MMS
LD24.00,Achondroplasia,category,,MMS
LD24.01,Hypochondroplasia,category,,MMS
LD24.10,Osteopetrosis,category,,MMS
LD24.11,Osteopoikilosis,category,,MMS
LD24.22,Cherubism,category,,MMS
LD24.23,Yunis-Varon disease,category,,MMS
LD24.50,Achondrogenesis,category,,MMS
LD24.51,Hypochondrogenesis,category,,MMS
LD24.60,Pseudoachondroplasia,category,,MMS
LD24.80,Langer-Giedion syndrome,category,,MMS
LD24.J0,nail-patella syndrome,category,,MMS
LD25.0,Oromandibular-Limb anomaly syndrome,category,,MMS
LD25.00,oral-facial-digital syndrome,category,,MMS
LD25.0Z,"Oromandibular-Limb anomaly syndrome,unspecified",category,,MMS
LD25.1,Fronto-otopalatodigital syndromes,category,,MMS
LD26.60,Angio-osteohypertrophic syndrome,category,,MMS
LD27.01,Cronkhite-Canada syndrome,category,,MMS
LD28.1,Ehlers-Danlos syndrome,category,,MMS
LD28.10,"Ehlers-Danlos syndrome,classical type",category,,MMS
LD28.2,Genetically-determined cutis laxa,category,,MMS
LD2D.0,Peutz-Jeghers syndrome,category,,MMS
LD2D.1,Neurofibromatoses,category,,MMS
LD2F.12,Sirenomelia,category,,MMS
LD2F.13,Meckel-Gruber syndrome,category,,MMS
LD2H.3,Waardenburg-Shah syndrome,category,,MMS
LD42,Polyploidies,category,,MMS
LD42.0,Triploidy,category,,MMS
LD42.1,Tetraploidy,category,,MMS
LD90.1,early-onset Parkinsonism-intellectual deficit,category,,MMS
LD90.2,Pelizaeus-Merzbacher-like disease,category,,MMS
LD90.3,Prader-Willi syndrome,category,,MMS
MA14.13,Anti-nuclear antibody negative,category,,MMS
MA14.14,Anti-nuclear antibody positive,category,,MMS
MA14.16,FALSE-positive serological test for Syphilis,category,,MMS
MA15.0,Bacteraemia,category,,MMS
MA15.1,Fungaemia,category,,MMS
MA80.0,Aphasia,category,,MMS
MA80.1,Dysphasia,category,,MMS
MA80.2,Dysarthria,category,,MMS
MA80.20,Anarthria,category,,MMS
MA82.0,Aphonia,category,,MMS
MA82.1,Dysphonia,category,,MMS
MA82.10,Hoarseness,category,,MMS
MA82.2,Nasality,category,,MMS
MB20.0,Stupor,category,,MMS
MB20.1,Coma,category,,MMS
MB21.0,Age-associated cognitive decline,category,,MMS
MB21.1,Amnesia,category,,MMS
MB21.2,Anosognosia,category,,MMS
MB21.3,Confabulation,category,,MMS
MB21.4,Disorientation,category,,MMS
MB21.5,Distractibility,category,,MMS
MB21.9,Perseveration,category,,MMS
MB22.0,Avolition,category,,MMS
MB22.2,Demoralization,category,,MMS
MB22.3,Hopelessness,category,,MMS
MB22.7,Tiredness,category,,MMS
MB23.3,Bradyphrenia,category,,MMS
MB23.4,Compulsions,category,,MMS
MB23.5,Coprolalia,category,,MMS
MB23.9,Echolalia,category,,MMS
MB23.D,Mutism,category,,MMS
MB23.E,Non-suicidal Self-injury,category,,MMS
MB24.0,Ambivalence,category,,MMS
MB24.1,Anger,category,,MMS
MB24.2,Anhedonia,category,,MMS
MB24.3,anxiety,category,,MMS
MB24.4,Apathy,category,,MMS
MB24.7,Dysphoria,category,,MMS
MB24.9,Euphoria,category,,MMS
MB24.A,Fear,category,,MMS
MB24.C,Irritability,category,,MMS
MB24.F,Restlessness,category,,MMS
MB24.G,Tantrum,category,,MMS
MB24.H,Worry,category,,MMS
MB25.00,Circumstantiality,category,,MMS
MB25.01,Tangentiality,category,,MMS
MB25.03,Incoherence,category,,MMS
MB25.2,Neologisms,category,,MMS
MB26.0,Delusion,category,,MMS
MB26.2,Grandiosity,category,,MMS
MB26.5,Obsessions,category,,MMS
MB26.9,Suspiciousness,category,,MMS
MB27.0,Depersonalisation,category,,MMS
MB27.1,Derealisation,category,,MMS
MB27.2,hallucinations,category,,MMS
MB27.4,Illusions,category,,MMS
MB28.1,Callousness,category,,MMS
MB28.2,Eccentricity,category,,MMS
MB28.3,Entitlement,category,,MMS
MB28.4,Hostility,category,,MMS
MB28.5,Impulsivity,category,,MMS
MB28.6,Indecisiveness,category,,MMS
MB28.7,Irresponsibility,category,,MMS
MB28.B,Negativism,category,,MMS
MB28.C,Perfectionism,category,,MMS
MB28.D,Pessimism,category,,MMS
MB28.E,Recklessness,category,,MMS
MB28.G,Stubbornness,category,,MMS
MB28.H,Submissiveness,category,,MMS
MB29.4,Rumination-regurgitation,category,,MMS
MB2A.0,Soiling,category,,MMS
MB2A.1,Wetting,category,,MMS
MB40.0,Asomatognosia,category,,MMS
MB40.1,Allodynia,category,,MMS
MB40.2,Anacusis,category,,MMS
MB40.5,Hyperaesthesia,category,,MMS
MB40.6,Dysesthesia,category,,MMS
MB40.7,Acroparaesthesia,category,,MMS
MB40.8,Analgesia,category,,MMS
MB41.0,Anosmia,category,,MMS
MB41.1,Parosmia,category,,MMS
MB41.2,Dysgeusia,category,,MMS
MB41.3,Hyposmia,category,,MMS
MB42,Phonophobia,category,,MMS
MB43,Dyssomnia,category,,MMS
